"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
463,174,"PAN","Panama",11,"Panamá Oeste",61,"Taboga",463,"Otoque Occidente","Corregimiento","Municipality",NA,NA
464,174,"PAN","Panama",11,"Panamá Oeste",61,"Taboga",464,"Otoque Oriente","Corregimiento","Municipality",NA,NA
465,174,"PAN","Panama",11,"Panamá Oeste",61,"Taboga",465,"Taboga","Corregimiento","Municipality",NA,NA
466,174,"PAN","Panama",12,"Panamá",62,"Balboa",466,"La Ensenada","Corregimiento","Municipality",NA,NA
467,174,"PAN","Panama",12,"Panamá",62,"Balboa",467,"La Esmeralda","Corregimiento","Municipality",NA,NA
468,174,"PAN","Panama",12,"Panamá",62,"Balboa",468,"La Guinea","Corregimiento","Municipality",NA,NA
469,174,"PAN","Panama",12,"Panamá",62,"Balboa",469,"Pedro González","Corregimiento","Municipality",NA,NA
470,174,"PAN","Panama",12,"Panamá",62,"Balboa",470,"Saboga","Corregimiento","Municipality",NA,NA
471,174,"PAN","Panama",12,"Panamá",62,"Balboa",471,"San Miguel","Corregimiento","Municipality",NA,NA
472,174,"PAN","Panama",12,"Panamá",63,"Chepo",472,"Cañita","Corregimiento","Municipality",NA,NA
473,174,"PAN","Panama",12,"Panamá",63,"Chepo",473,"Chepillo","Corregimiento","Municipality",NA,NA
474,174,"PAN","Panama",12,"Panamá",63,"Chepo",474,"Chepo","Corregimiento","Municipality",NA,NA
475,174,"PAN","Panama",12,"Panamá",63,"Chepo",475,"El Llano","Corregimiento","Municipality",NA,NA
476,174,"PAN","Panama",12,"Panamá",63,"Chepo",476,"Kuna de Madungandí","Comarca Indígena","Indigenous Territory",NA,NA
477,174,"PAN","Panama",12,"Panamá",63,"Chepo",477,"Las Margaritas","Corregimiento","Municipality",NA,NA
478,174,"PAN","Panama",12,"Panamá",63,"Chepo",478,"Santa Cruz de Chinina","Corregimiento","Municipality",NA,NA
479,174,"PAN","Panama",12,"Panamá",63,"Chepo",479,"Tortí","Corregimiento","Municipality",NA,NA
480,174,"PAN","Panama",12,"Panamá",64,"Chimán",480,"Brujas","Corregimiento","Municipality",NA,NA
481,174,"PAN","Panama",12,"Panamá",64,"Chimán",481,"Chimán","Corregimiento","Municipality",NA,NA
482,174,"PAN","Panama",12,"Panamá",64,"Chimán",482,"Gonzalo Vasquez","Corregimiento","Municipality",NA,NA
483,174,"PAN","Panama",12,"Panamá",64,"Chimán",483,"Pasiga","Corregimiento","Municipality",NA,NA
484,174,"PAN","Panama",12,"Panamá",64,"Chimán",484,"Unión Santeña","Corregimiento","Municipality",NA,NA
485,174,"PAN","Panama",12,"Panamá",65,"Lago Alajuela",485,"Waterbody","Water body","Water body",NA,NA
486,174,"PAN","Panama",12,"Panamá",66,"Lago Bayano",486,"Waterbody","Water body","Water body",NA,NA
487,174,"PAN","Panama",12,"Panamá",67,"Panamá",487,"Ancón","Corregimiento","Municipality",NA,NA
488,174,"PAN","Panama",12,"Panamá",67,"Panamá",488,"Bella Vista","Corregimiento","Municipality",NA,NA
489,174,"PAN","Panama",12,"Panamá",67,"Panamá",489,"Betania","Corregimiento","Municipality",NA,NA
490,174,"PAN","Panama",12,"Panamá",67,"Panamá",490,"Chilibre","Corregimiento","Municipality",NA,NA
491,174,"PAN","Panama",12,"Panamá",67,"Panamá",491,"Curundú","Corregimiento","Municipality",NA,NA
492,174,"PAN","Panama",12,"Panamá",67,"Panamá",492,"El Chorrillo","Corregimiento","Municipality",NA,NA
493,174,"PAN","Panama",12,"Panamá",67,"Panamá",493,"Juan Díaz","Corregimiento","Municipality",NA,NA
494,174,"PAN","Panama",12,"Panamá",67,"Panamá",494,"La Exposición o Calidonia","Corregimiento","Municipality",NA,NA
495,174,"PAN","Panama",12,"Panamá",67,"Panamá",495,"Las Cumbres","Corregimiento","Municipality",NA,NA
496,174,"PAN","Panama",12,"Panamá",67,"Panamá",496,"Pacora","Corregimiento","Municipality",NA,NA
497,174,"PAN","Panama",12,"Panamá",67,"Panamá",497,"Parque Lefevre","Corregimiento","Municipality",NA,NA
498,174,"PAN","Panama",12,"Panamá",67,"Panamá",498,"Pedregal","Corregimiento","Municipality",NA,NA
499,174,"PAN","Panama",12,"Panamá",67,"Panamá",499,"Pueblo Nuevo","Corregimiento","Municipality",NA,NA
500,174,"PAN","Panama",12,"Panamá",67,"Panamá",500,"Río Abajo","Corregimiento","Municipality",NA,NA
501,174,"PAN","Panama",12,"Panamá",67,"Panamá",501,"San Felipe","Corregimiento","Municipality",NA,NA
502,174,"PAN","Panama",12,"Panamá",67,"Panamá",502,"San Francisco","Corregimiento","Municipality",NA,NA
503,174,"PAN","Panama",12,"Panamá",67,"Panamá",503,"San Martín","Corregimiento","Municipality",NA,NA
504,174,"PAN","Panama",12,"Panamá",67,"Panamá",504,"Santa Ana","Corregimiento","Municipality",NA,NA
505,174,"PAN","Panama",12,"Panamá",67,"Panamá",505,"Tocumen","Corregimiento","Municipality",NA,NA
506,174,"PAN","Panama",12,"Panamá",68,"San Miguelito",506,"Amelia Denis de Icaza","Corregimiento","Municipality",NA,NA
507,174,"PAN","Panama",12,"Panamá",68,"San Miguelito",507,"Arnulfo Arias","Corregimiento","Municipality",NA,NA
508,174,"PAN","Panama",12,"Panamá",68,"San Miguelito",508,"Belisario Frías","Corregimiento","Municipality",NA,NA
509,174,"PAN","Panama",12,"Panamá",68,"San Miguelito",509,"Belisario Porras","Corregimiento","Municipality",NA,NA
510,174,"PAN","Panama",12,"Panamá",68,"San Miguelito",510,"José Domingo Espinar","Corregimiento","Municipality",NA,NA
511,174,"PAN","Panama",12,"Panamá",68,"San Miguelito",511,"Mateo Iturralde","Corregimiento","Municipality",NA,NA
512,174,"PAN","Panama",12,"Panamá",68,"San Miguelito",512,"Omar Torrijos","Corregimiento","Municipality",NA,NA
513,174,"PAN","Panama",12,"Panamá",68,"San Miguelito",513,"Rufina Alfaro","Corregimiento","Municipality",NA,NA
514,174,"PAN","Panama",12,"Panamá",68,"San Miguelito",514,"Victoriano Lorenzo","Corregimiento","Municipality",NA,NA
515,174,"PAN","Panama",13,"Veraguas",69,"Atalaya",515,"Atalaya","Corregimiento","Municipality",NA,NA
516,174,"PAN","Panama",13,"Veraguas",69,"Atalaya",516,"El Barrito","Corregimiento","Municipality",NA,NA
517,174,"PAN","Panama",13,"Veraguas",69,"Atalaya",517,"La Carrillo","Corregimiento","Municipality",NA,NA
518,174,"PAN","Panama",13,"Veraguas",69,"Atalaya",518,"La Montañuela","Corregimiento","Municipality",NA,NA
519,174,"PAN","Panama",13,"Veraguas",69,"Atalaya",519,"San Antonio","Corregimiento","Municipality",NA,NA
520,174,"PAN","Panama",13,"Veraguas",70,"Cañazas",520,"Cañazas","Corregimiento","Municipality",NA,NA
521,174,"PAN","Panama",13,"Veraguas",70,"Cañazas",521,"Cerro de Plata","Corregimiento","Municipality",NA,NA
522,174,"PAN","Panama",13,"Veraguas",70,"Cañazas",522,"El Picador","Corregimiento","Municipality",NA,NA
523,174,"PAN","Panama",13,"Veraguas",70,"Cañazas",523,"Los Valles","Corregimiento","Municipality",NA,NA
524,174,"PAN","Panama",13,"Veraguas",70,"Cañazas",524,"San José","Corregimiento","Municipality",NA,NA
525,174,"PAN","Panama",13,"Veraguas",70,"Cañazas",525,"San Marcelo","Corregimiento","Municipality",NA,NA
526,174,"PAN","Panama",13,"Veraguas",71,"Calobre",526,"Barnizal","Corregimiento","Municipality",NA,NA
527,174,"PAN","Panama",13,"Veraguas",71,"Calobre",527,"Calobre","Corregimiento","Municipality",NA,NA
528,174,"PAN","Panama",13,"Veraguas",71,"Calobre",528,"Chitra","Corregimiento","Municipality",NA,NA
529,174,"PAN","Panama",13,"Veraguas",71,"Calobre",529,"El Cocla","Corregimiento","Municipality",NA,NA
530,174,"PAN","Panama",13,"Veraguas",71,"Calobre",530,"El Potrero","Corregimiento","Municipality",NA,NA
531,174,"PAN","Panama",13,"Veraguas",71,"Calobre",531,"La Laguna","Corregimiento","Municipality",NA,NA
532,174,"PAN","Panama",13,"Veraguas",71,"Calobre",532,"La Raya de Calobre","Corregimiento","Municipality",NA,NA
533,174,"PAN","Panama",13,"Veraguas",71,"Calobre",533,"La Tetilla","Corregimiento","Municipality",NA,NA
534,174,"PAN","Panama",13,"Veraguas",71,"Calobre",534,"La Yeguada","Corregimiento","Municipality",NA,NA
535,174,"PAN","Panama",13,"Veraguas",71,"Calobre",535,"Las Guías","Corregimiento","Municipality",NA,NA
536,174,"PAN","Panama",13,"Veraguas",71,"Calobre",536,"Monjarás","Corregimiento","Municipality",NA,NA
537,174,"PAN","Panama",13,"Veraguas",71,"Calobre",537,"San José","Corregimiento","Municipality",NA,NA
538,174,"PAN","Panama",13,"Veraguas",72,"La Mesa",538,"Bisvalles","Corregimiento","Municipality",NA,NA
539,174,"PAN","Panama",13,"Veraguas",72,"La Mesa",539,"Boró","Corregimiento","Municipality",NA,NA
540,174,"PAN","Panama",13,"Veraguas",72,"La Mesa",540,"La Mesa","Corregimiento","Municipality",NA,NA
541,174,"PAN","Panama",13,"Veraguas",72,"La Mesa",541,"Llano Grande","Corregimiento","Municipality",NA,NA
542,174,"PAN","Panama",13,"Veraguas",72,"La Mesa",542,"San Bartolo","Corregimiento","Municipality",NA,NA
543,174,"PAN","Panama",13,"Veraguas",73,"Las Palmas",543,"Cerro de Casa","Corregimiento","Municipality",NA,NA
544,174,"PAN","Panama",13,"Veraguas",73,"Las Palmas",544,"Corozal","Corregimiento","Municipality",NA,NA
545,174,"PAN","Panama",13,"Veraguas",73,"Las Palmas",545,"El María","Corregimiento","Municipality",NA,NA
546,174,"PAN","Panama",13,"Veraguas",73,"Las Palmas",546,"El Prado","Corregimiento","Municipality",NA,NA
547,174,"PAN","Panama",13,"Veraguas",73,"Las Palmas",547,"El Rincón","Corregimiento","Municipality",NA,NA
548,174,"PAN","Panama",13,"Veraguas",73,"Las Palmas",548,"Las Palmas","Corregimiento","Municipality",NA,NA
549,174,"PAN","Panama",13,"Veraguas",73,"Las Palmas",549,"Lolá","Corregimiento","Municipality",NA,NA
550,174,"PAN","Panama",13,"Veraguas",73,"Las Palmas",550,"Pixvae","Corregimiento","Municipality",NA,NA
551,174,"PAN","Panama",13,"Veraguas",73,"Las Palmas",551,"Puerto Vidal","Corregimiento","Municipality",NA,NA
552,174,"PAN","Panama",13,"Veraguas",73,"Las Palmas",552,"San Martín de Porres","Corregimiento","Municipality",NA,NA
553,174,"PAN","Panama",13,"Veraguas",73,"Las Palmas",553,"Viguí","Corregimiento","Municipality",NA,NA
554,174,"PAN","Panama",13,"Veraguas",73,"Las Palmas",554,"Zapotillo","Corregimiento","Municipality",NA,NA
555,174,"PAN","Panama",13,"Veraguas",74,"Montijo",555,"Arenas","Corregimiento","Municipality",NA,NA
556,174,"PAN","Panama",13,"Veraguas",74,"Montijo",556,"Gobernadora","Corregimiento","Municipality",NA,NA
557,174,"PAN","Panama",13,"Veraguas",74,"Montijo",557,"La Garceana","Corregimiento","Municipality",NA,NA
558,174,"PAN","Panama",13,"Veraguas",74,"Montijo",558,"Leones","Corregimiento","Municipality",NA,NA
559,174,"PAN","Panama",13,"Veraguas",74,"Montijo",559,"Llano de Catival","Corregimiento","Municipality",NA,NA
560,174,"PAN","Panama",13,"Veraguas",74,"Montijo",560,"Montijo","Corregimiento","Municipality",NA,NA
561,174,"PAN","Panama",13,"Veraguas",74,"Montijo",561,"Pilón","Corregimiento","Municipality",NA,NA
562,174,"PAN","Panama",13,"Veraguas",74,"Montijo",562,"Quebro","Corregimiento","Municipality",NA,NA
563,174,"PAN","Panama",13,"Veraguas",74,"Montijo",563,"Tebario","Corregimiento","Municipality",NA,NA
564,174,"PAN","Panama",13,"Veraguas",75,"Río de Jesús",564,"Catorce de Noviembre","Corregimiento","Municipality",NA,NA
565,174,"PAN","Panama",13,"Veraguas",75,"Río de Jesús",565,"Las Huacas","Corregimiento","Municipality",NA,NA
566,174,"PAN","Panama",13,"Veraguas",75,"Río de Jesús",566,"Los Castillos","Corregimiento","Municipality",NA,NA
567,174,"PAN","Panama",13,"Veraguas",75,"Río de Jesús",567,"Río de Jesús","Corregimiento","Municipality",NA,NA
568,174,"PAN","Panama",13,"Veraguas",75,"Río de Jesús",568,"Utira","Corregimiento","Municipality",NA,NA
569,174,"PAN","Panama",13,"Veraguas",76,"San Francisco",569,"Corral Falso","Corregimiento","Municipality",NA,NA
570,174,"PAN","Panama",13,"Veraguas",76,"San Francisco",570,"Los Hatillos","Corregimiento","Municipality",NA,NA
571,174,"PAN","Panama",13,"Veraguas",76,"San Francisco",571,"Remance","Corregimiento","Municipality",NA,NA
572,174,"PAN","Panama",13,"Veraguas",76,"San Francisco",572,"San Francisco","Corregimiento","Municipality",NA,NA
573,174,"PAN","Panama",13,"Veraguas",76,"San Francisco",573,"San Juan","Corregimiento","Municipality",NA,NA
574,174,"PAN","Panama",13,"Veraguas",77,"Santa Fe",574,"Calovébora","Corregimiento","Municipality",NA,NA
575,174,"PAN","Panama",13,"Veraguas",77,"Santa Fe",575,"El Alto","Corregimiento","Municipality",NA,NA
576,174,"PAN","Panama",13,"Veraguas",77,"Santa Fe",576,"El Cuay","Corregimiento","Municipality",NA,NA
577,174,"PAN","Panama",13,"Veraguas",77,"Santa Fe",577,"El Pantano","Corregimiento","Municipality",NA,NA
578,174,"PAN","Panama",13,"Veraguas",77,"Santa Fe",578,"Gatú o Gatucito","Corregimiento","Municipality",NA,NA
579,174,"PAN","Panama",13,"Veraguas",77,"Santa Fe",579,"Río Luis","Corregimiento","Municipality",NA,NA
580,174,"PAN","Panama",13,"Veraguas",77,"Santa Fe",580,"Santa Fe","Corregimiento","Municipality",NA,NA
581,174,"PAN","Panama",13,"Veraguas",78,"Santiago",581,"Canto del Llano","Corregimiento","Municipality",NA,NA
582,174,"PAN","Panama",13,"Veraguas",78,"Santiago",582,"La Colorada","Corregimiento","Municipality",NA,NA
583,174,"PAN","Panama",13,"Veraguas",78,"Santiago",583,"La Peña","Corregimiento","Municipality",NA,NA
584,174,"PAN","Panama",13,"Veraguas",78,"Santiago",584,"La Raya de Santa María","Corregimiento","Municipality",NA,NA
585,174,"PAN","Panama",13,"Veraguas",78,"Santiago",585,"Los Algarrobos","Corregimiento","Municipality",NA,NA
586,174,"PAN","Panama",13,"Veraguas",78,"Santiago",586,"Ponuga","Corregimiento","Municipality",NA,NA
587,174,"PAN","Panama",13,"Veraguas",78,"Santiago",587,"San Pedro del Espino","Corregimiento","Municipality",NA,NA
588,174,"PAN","Panama",13,"Veraguas",78,"Santiago",588,"Santiago","Corregimiento","Municipality",NA,NA
589,174,"PAN","Panama",13,"Veraguas",79,"Soná",589,"Bahía Honda","Corregimiento","Municipality",NA,NA
590,174,"PAN","Panama",13,"Veraguas",79,"Soná",590,"Calidonia","Corregimiento","Municipality",NA,NA
591,174,"PAN","Panama",13,"Veraguas",79,"Soná",591,"Cativé","Corregimiento","Municipality",NA,NA
592,174,"PAN","Panama",13,"Veraguas",79,"Soná",592,"El Marañón","Corregimiento","Municipality",NA,NA
593,174,"PAN","Panama",13,"Veraguas",79,"Soná",593,"Guarumal","Corregimiento","Municipality",NA,NA
594,174,"PAN","Panama",13,"Veraguas",79,"Soná",594,"La Soledad","Corregimiento","Municipality",NA,NA
595,174,"PAN","Panama",13,"Veraguas",79,"Soná",595,"Quebrada de Oro","Corregimiento","Municipality",NA,NA
596,174,"PAN","Panama",13,"Veraguas",79,"Soná",596,"Río Grande","Corregimiento","Municipality",NA,NA
597,174,"PAN","Panama",13,"Veraguas",79,"Soná",597,"Rodeo Viejo","Corregimiento","Municipality",NA,NA
598,174,"PAN","Panama",13,"Veraguas",79,"Soná",598,"Soná","Corregimiento","Municipality",NA,NA
